x,y,phase,pathName
131.35806,42.882626,0.98070806,Centered
132.30206,42.141624,0.9824765,Centered
133.23508,41.387623,0.9842449,Centered
134.15807,40.620625,0.9860133,Centered
135.07007,39.840626,0.9877817,Centered
135.97107,39.047623,0.9895501,Centered
136.86107,38.242622,0.9913185,Centered
137.73907,37.424625,0.99308693,Centered
138.60507,36.593624,0.99485534,Centered
139.45908,35.750626,0.99662375,Centered
140.30106,34.895622,0.99839216,Centered
141.13007,34.027626,0.00016057491,Centered
141.94608,33.147625,0.0019289632,Centered
142.74907,32.255623,0.0036973516,Centered
143.53906,31.351624,0.00546574,Centered
144.31506,30.436625,0.007234128,Centered
145.07706,29.509624,0.009002516,Centered
145.82507,28.570623,0.010770904,Centered
146.55807,27.620625,0.012539292,Centered
147.27707,26.659624,0.01430768,Centered
147.98106,25.687624,0.016076067,Centered
148.66907,24.704624,0.017844455,Centered
149.34207,23.710625,0.019612843,Centered
149.99907,22.706623,0.021381231,Centered
150.64008,21.692623,0.023149619,Centered
151.26508,20.667624,0.024918007,Centered
151.87405,19.633623,0.026686395,Centered
152.46606,18.589624,0.028454782,Centered
153.04108,17.535624,0.03022317,Centered
153.59906,16.472624,0.03199156,Centered
154.13907,15.400624,0.033759948,Centered
154.66208,14.320624,0.035528336,Centered
155.16705,13.231624,0.037296724,Centered
155.65405,12.1346245,0.03906511,Centered
156.12207,11.029624,0.0408335,Centered
156.57205,9.916624,0.042601887,Centered
157.00305,8.796624,0.044370275,Centered
157.41608,7.669624,0.046138663,Centered
157.80908,6.535624,0.04790705,Centered
158.18307,5.395624,0.04967544,Centered
158.53806,4.248624,0.051443826,Centered
158.87308,3.095624,0.053212214,Centered
159.18906,1.938624,0.054980602,Centered
159.48508,0.77662396,0.05674899,Centered
159.76108,-0.3903761,0.058517378,Centered
160.01706,-1.562376,0.060285766,Centered
160.25208,-2.7383761,0.062054154,Centered
160.46707,-3.918376,0.063822545,Centered
160.66107,-5.102376,0.06559093,Centered
160.83505,-6.2893763,0.06735932,Centered
160.98807,-7.479376,0.06912771,Centered
161.12006,-8.671376,0.0708961,Centered
161.23206,-9.8653755,0.072664484,Centered
161.32306,-11.061376,0.07443287,Centered
