x,y,phase,pathName
-79.974,-1.4200001,0.7528261,FigureInfinite
-79.926,-2.4190006,0.7548155,FigureInfinite
-79.853,-3.4160004,0.75680494,FigureInfinite
-79.755,-4.4109993,0.75879437,FigureInfinite
-79.633,-5.403,0.7607838,FigureInfinite
-79.485,-6.392,0.7627732,FigureInfinite
-79.313,-7.3780003,0.76476264,FigureInfinite
-79.116,-8.358,0.76675206,FigureInfinite
-78.895,-9.333,0.7687415,FigureInfinite
-78.65,-10.303001,0.7707309,FigureInfinite
-78.38,-11.265,0.77272034,FigureInfinite
-78.087,-12.221,0.77470976,FigureInfinite
-77.769,-13.17,0.7766992,FigureInfinite
-77.428,-14.11,0.7786886,FigureInfinite
-77.064,-15.041,0.78067803,FigureInfinite
-76.676,-15.963,0.78266746,FigureInfinite
-76.266,-16.874,0.7846569,FigureInfinite
-75.833,-17.776,0.7866463,FigureInfinite
-75.377,-18.666,0.78863573,FigureInfinite
-74.899,-19.544,0.79062515,FigureInfinite
-74.4,-20.411,0.7926146,FigureInfinite
-73.879,-21.264,0.794604,FigureInfinite
-73.337,-22.104,0.7965934,FigureInfinite
-72.774,-22.931,0.79858285,FigureInfinite
-72.19,-23.743,0.8005723,FigureInfinite
-71.587,-24.54,0.8025617,FigureInfinite
-70.963,-25.322,0.8045511,FigureInfinite
-70.321,-26.088,0.80654055,FigureInfinite
-69.659,-26.838,0.80853,FigureInfinite
-68.979,-27.571,0.8105194,FigureInfinite
-68.281,-28.287,0.8125088,FigureInfinite
-67.565,-28.985,0.81449825,FigureInfinite
-66.832,-29.665,0.81648767,FigureInfinite
-66.082,-30.326,0.8184771,FigureInfinite
-65.315,-30.969,0.8204665,FigureInfinite
-64.533,-31.592,0.82245594,FigureInfinite
-63.736,-32.196,0.82444537,FigureInfinite
-62.923996,-32.779,0.8264348,FigureInfinite
-62.097,-33.342,0.8284242,FigureInfinite
-61.256996,-33.884,0.83041364,FigureInfinite
-60.403,-34.404,0.83240306,FigureInfinite
-59.536995,-34.904,0.8343925,FigureInfinite
-58.657997,-35.381,0.8363819,FigureInfinite
-57.767998,-35.836,0.83837134,FigureInfinite
-56.865997,-36.269,0.84036076,FigureInfinite
-55.955,-36.68,0.8423502,FigureInfinite
-55.032997,-37.067,0.8443396,FigureInfinite
-54.100998,-37.431,0.84632903,FigureInfinite
-53.160995,-37.772,0.84831846,FigureInfinite
-52.212997,-38.089,0.8503079,FigureInfinite
-51.256996,-38.383,0.8522973,FigureInfinite
-50.294,-38.652,0.85428673,FigureInfinite
-49.324997,-38.897,0.85627615,FigureInfinite
-48.349,-39.118,0.8582656,FigureInfinite
-47.368996,-39.315,0.860255,FigureInfinite
-46.384,-39.487,0.8622444,FigureInfinite
-45.395,-39.634,0.86423385,FigureInfinite
-44.402,-39.756,0.8662233,FigureInfinite
-43.407,-39.854,0.8682127,FigureInfinite
-42.41,-39.927,0.8702021,FigureInfinite
-41.411,-39.975,0.87219155,FigureInfinite
-40.411,-39.997,0.874181,FigureInfinite
-39.411,-39.995,0.8761704,FigureInfinite
-38.412,-39.968,0.8781598,FigureInfinite
-37.413,-39.916,0.88014925,FigureInfinite
-36.416,-39.839,0.88213867,FigureInfinite
-35.421,-39.737,0.8841281,FigureInfinite
-34.429,-39.61,0.8861175,FigureInfinite
-33.441,-39.458,0.88810694,FigureInfinite
-32.457,-39.282,0.89009637,FigureInfinite
-31.477,-39.081,0.8920858,FigureInfinite
-30.503,-38.856,0.8940752,FigureInfinite
-29.534,-38.606,0.89606464,FigureInfinite
-28.573,-38.333,0.89805406,FigureInfinite
-27.618,-38.035,0.9000435,FigureInfinite
-26.671,-37.714,0.9020329,FigureInfinite
