x,y,phase,pathName
-39.22,47.856003,0.14073296,FigureEight
-39.404,46.873,0.13874352,FigureEight
-39.564,45.886,0.13675408,FigureEight
-39.699,44.895004,0.13476464,FigureEight
-39.809,43.902,0.1327752,FigureEight
-39.894,42.905,0.13078576,FigureEight
-39.954,41.906998,0.12879632,FigureEight
-39.989,40.908005,0.12680689,FigureEight
-39.999,39.908005,0.124817446,FigureEight
-39.985,38.908005,0.12282801,FigureEight
-39.945,37.908997,0.12083857,FigureEight
-39.88,36.911,0.11884913,FigureEight
-39.79,35.915,0.11685969,FigureEight
-39.676,34.921,0.11487025,FigureEight
-39.537,33.931,0.11288081,FigureEight
-39.372,32.945,0.11089137,FigureEight
-39.184,31.962997,0.10890193,FigureEight
-38.971,30.986,0.10691249,FigureEight
-38.733,30.014,0.104923055,FigureEight
-38.471,29.049,0.102933615,FigureEight
-38.186,28.091,0.10094418,FigureEight
-37.876,27.14,0.09895474,FigureEight
-37.543,26.196999,0.0969653,FigureEight
-37.186,25.263,0.09497586,FigureEight
-36.806,24.337997,0.09298642,FigureEight
-36.403,23.423,0.09099698,FigureEight
-35.977,22.517998,0.08900754,FigureEight
-35.529,21.624,0.0870181,FigureEight
-35.059,20.742,0.08502866,FigureEight
-34.566,19.872002,0.083039224,FigureEight
-34.052,19.014,0.081049785,FigureEight
-33.517,18.168999,0.079060346,FigureEight
-32.961,17.337997,0.07707091,FigureEight
-32.384,16.521,0.07508147,FigureEight
-31.787,15.719002,0.07309203,FigureEight
-31.17,14.931999,0.07110259,FigureEight
-30.534,14.160999,0.06911315,FigureEight
-29.879,13.404999,0.06712371,FigureEight
-29.204,12.667,0.06513427,FigureEight
-28.512,11.945,0.06314483,FigureEight
-27.802,11.241001,0.061155397,FigureEight
-27.074,10.555,0.059165962,FigureEight
-26.33,9.8880005,0.057176527,FigureEight
-25.569,9.238998,0.05518709,FigureEight
-24.792,8.609001,0.053197656,FigureEight
-24,8,0.05120822,FigureEight
-23.192,7.41,0.049218785,FigureEight
-22.37,6.84,0.04722935,FigureEight
-21.534,6.2910004,0.045239914,FigureEight
-20.685,5.7630005,0.04325048,FigureEight
-19.823,5.257,0.041261043,FigureEight
-18.948,4.7719994,0.039271608,FigureEight
-18.061,4.3099995,0.037282173,FigureEight
-17.164,3.8689995,0.035292737,FigureEight
-16.255,3.4519997,0.0333033,FigureEight
-15.336,3.0569992,0.031313866,FigureEight
-14.408,2.6849995,0.02932443,FigureEight
-13.471,2.3360004,0.027334992,FigureEight
-12.525,2.0109997,0.025345555,FigureEight
-11.572,1.7099991,0.023356117,FigureEight
-10.611,1.4330006,0.02136668,FigureEight
-9.644,1.1800003,0.019377243,FigureEight
-8.67,0.9510002,0.017387806,FigureEight
-7.691,0.7460003,0.015398368,FigureEight
-6.708,0.566,0.013408931,FigureEight
-5.7199993,0.4109993,0.011419494,FigureInfinite
-4.522502,0.34968758,0.009430056,FigureInfinite
-3.324502,0.41368675,0.0074406196,FigureInfinite
-2.140502,0.60268784,0.005451183,FigureInfinite
-0.982502,0.9146862,0.003461746,FigureInfinite
0.20149803,1.1036873,0.0014723092,FigureInfinite
0,-0.25900078,0.99948287,FigureInfinite
-0.019000053,-1.2590008,0.99749345,FigureInfinite
-0.062999725,-2.2579994,0.995504,FigureInfinite
-0.13199997,-3.2560005,0.9935146,FigureInfinite
-0.22599983,-4.2509995,0.9915252,FigureInfinite
-0.34500027,-5.2439995,0.98953575,FigureInfinite
-0.48799992,-6.234001,0.9875463,FigureInfinite
-0.6569996,-7.2199993,0.9855569,FigureInfinite
