x,y,phase,pathName
-13.049,-29.557,0.9338319,FigureInfinite
-13.796,-30.221,0.93184245,FigureInfinite
-14.559,-30.867,0.929853,FigureInfinite
-15.339,-31.493,0.9278636,FigureInfinite
-16.134,-32.1,0.9258742,FigureInfinite
-16.944,-32.686,0.92388475,FigureInfinite
-17.768,-33.253,0.9218953,FigureInfinite
-18.606,-33.798,0.9199059,FigureInfinite
-19.458,-34.322,0.9179165,FigureInfinite
-20.322,-34.825,0.91592705,FigureInfinite
-21.199,-35.306,0.9139376,FigureInfinite
-22.087,-35.765,0.9119482,FigureInfinite
-22.987,-36.201,0.9099588,FigureInfinite
-23.897,-36.615,0.90796936,FigureInfinite
-24.818,-37.006,0.90597993,FigureInfinite
-25.747,-37.374,0.9039905,FigureInfinite
-26.686,-37.719,0.9020011,FigureInfinite
-27.633,-38.04,0.90001166,FigureInfinite
-28.588,-38.337,0.89802223,FigureInfinite
-29.55,-38.61,0.8960328,FigureInfinite
-30.518,-38.86,0.8940434,FigureInfinite
-31.493,-39.084,0.89205396,FigureInfinite
-32.472,-39.285,0.89006454,FigureInfinite
-33.457,-39.461,0.8880751,FigureInfinite
-34.445,-39.612,0.8860857,FigureInfinite
-35.437,-39.738,0.88409626,FigureInfinite
-36.432,-39.84,0.88210684,FigureInfinite
-37.429,-39.917,0.8801174,FigureInfinite
-38.428,-39.969,0.878128,FigureInfinite
-39.427,-39.995,0.87613857,FigureInfinite
-40.427,-39.997,0.87414914,FigureInfinite
-41.427,-39.974,0.8721597,FigureInfinite
-42.426,-39.926,0.8701703,FigureInfinite
-43.423,-39.853,0.8681809,FigureInfinite
-44.418,-39.755,0.86619145,FigureInfinite
-45.411,-39.632,0.864202,FigureInfinite
-46.399,-39.484,0.8622126,FigureInfinite
-47.384995,-39.312,0.8602232,FigureInfinite
-48.364998,-39.115,0.85823375,FigureInfinite
-49.339996,-38.894,0.8562443,FigureInfinite
-50.309,-38.648,0.8542549,FigureInfinite
-51.271996,-38.378,0.8522655,FigureInfinite
-52.227997,-38.084,0.85027605,FigureInfinite
-53.175995,-37.767,0.8482866,FigureInfinite
-54.115997,-37.426,0.8462972,FigureInfinite
-55.046997,-37.061,0.8443078,FigureInfinite
-55.969,-36.673,0.84231836,FigureInfinite
-56.880997,-36.263,0.84032893,FigureInfinite
-57.781998,-35.829,0.8383395,FigureInfinite
-58.671997,-35.374,0.8363501,FigureInfinite
-59.550995,-34.896,0.83436066,FigureInfinite
-60.417,-34.396,0.83237123,FigureInfinite
-61.269997,-33.875,0.8303818,FigureInfinite
-62.11,-33.333,0.8283924,FigureInfinite
-62.936996,-32.77,0.82640296,FigureInfinite
-63.749,-32.186,0.82441354,FigureInfinite
-64.546,-31.582,0.8224241,FigureInfinite
-65.328,-30.959,0.8204347,FigureInfinite
-66.094,-30.316,0.81844527,FigureInfinite
-66.843,-29.654,0.81645584,FigureInfinite
-67.576,-28.974,0.8144664,FigureInfinite
-68.292,-28.276,0.812477,FigureInfinite
-68.99,-27.56,0.81048757,FigureInfinite
-69.67,-26.826,0.80849814,FigureInfinite
-70.331,-26.076,0.8065087,FigureInfinite
-70.973,-25.31,0.8045193,FigureInfinite
-71.596,-24.528,0.8025299,FigureInfinite
-72.2,-23.73,0.80054045,FigureInfinite
-72.783,-22.918,0.798551,FigureInfinite
-73.346,-22.091,0.7965616,FigureInfinite
-73.887,-21.251,0.7945722,FigureInfinite
-74.408,-20.397,0.79258275,FigureInfinite
-74.907,-19.53,0.7905933,FigureInfinite
-75.384,-18.652,0.7886039,FigureInfinite
-75.84,-17.761,0.7866145,FigureInfinite
-76.272,-16.86,0.78462505,FigureInfinite
-76.683,-15.948,0.7826356,FigureInfinite
-77.07,-15.026,0.7806462,FigureInfinite
-77.434,-14.095,0.7786568,FigureInfinite
-77.774,-13.154,0.77666736,FigureInfinite
