x,y,phase,pathName
-61.091995,33.987,0.6691992,FigureInfinite
-61.934998,33.449,0.67118865,FigureInfinite
-62.764,32.89,0.6731781,FigureInfinite
-63.578995,32.311,0.6751675,FigureInfinite
-64.379,31.710999,0.6771569,FigureInfinite
-65.164,31.092,0.67914635,FigureInfinite
-65.934,30.453,0.6811358,FigureInfinite
-66.687,29.794998,0.6831252,FigureInfinite
-67.423,29.119,0.6851146,FigureInfinite
-68.143,28.424,0.68710405,FigureInfinite
-68.844,27.711998,0.6890935,FigureInfinite
-69.528,26.982002,0.6910829,FigureInfinite
-70.193,26.235,0.6930723,FigureInfinite
-70.84,25.473,0.69506174,FigureInfinite
-71.467,24.694,0.69705117,FigureInfinite
-72.074,23.899002,0.6990406,FigureInfinite
-72.662,23.09,0.70103,FigureInfinite
-73.229,22.265999,0.70301944,FigureInfinite
-73.775,21.429,0.70500886,FigureInfinite
-74.3,20.578,0.7069983,FigureInfinite
-74.804,19.714,0.7089877,FigureInfinite
-75.286,18.837997,0.71097714,FigureInfinite
-75.746,17.95,0.71296656,FigureInfinite
-76.183,17.051003,0.714956,FigureInfinite
-76.598,16.140999,0.7169454,FigureInfinite
-76.99,15.221001,0.71893483,FigureInfinite
-77.359,14.292,0.72092426,FigureInfinite
-77.705,13.353001,0.7229137,FigureInfinite
-78.027,12.406998,0.7249031,FigureInfinite
-78.325,11.452,0.72689253,FigureInfinite
-78.599,10.489998,0.72888196,FigureInfinite
-78.849,9.521999,0.7308714,FigureInfinite
-79.075,8.548,0.7328608,FigureInfinite
-79.277,7.5690002,0.7348502,FigureInfinite
-79.454,6.584999,0.73683965,FigureInfinite
-79.606,5.5960007,0.7388291,FigureInfinite
-79.734,4.604,0.7408185,FigureInfinite
-79.836,3.6100006,0.7428079,FigureInfinite
-79.914,2.612999,0.74479735,FigureInfinite
-79.967,1.6140003,0.7467868,FigureInfinite
-79.995,0.6149998,0.7487762,FigureInfinite
-79.998,-0.38400078,0.7507656,FigureInfinite
-79.976,-1.3840008,0.75275505,FigureInfinite
-79.928,-2.3829994,0.75474447,FigureInfinite
-79.856,-3.380001,0.7567339,FigureInfinite
-79.759,-4.3759995,0.7587233,FigureInfinite
-79.638,-5.368,0.76071274,FigureInfinite
-79.491,-6.3570004,0.76270217,FigureInfinite
-79.32,-7.341999,0.7646916,FigureInfinite
-79.124,-8.323,0.766681,FigureInfinite
-78.904,-9.298,0.76867044,FigureInfinite
-78.659,-10.268,0.77065986,FigureInfinite
-78.39,-11.231,0.7726493,FigureInfinite
-78.097,-12.187,0.7746387,FigureInfinite
-77.781,-13.136,0.77662814,FigureInfinite
-77.441,-14.076,0.77861756,FigureInfinite
-77.077,-15.008,0.780607,FigureInfinite
-76.69,-15.93,0.7825964,FigureInfinite
-76.281,-16.842,0.78458583,FigureInfinite
-75.848,-17.744,0.78657526,FigureInfinite
-75.394,-18.634,0.7885647,FigureInfinite
-74.917,-19.513,0.7905541,FigureInfinite
-74.418,-20.38,0.79254353,FigureInfinite
-73.898,-21.234,0.79453295,FigureInfinite
